text,annotator_count,class_id,class_name,hate_votes,offensive_votes,neither_votes,clean_text,clean_word_count,tweet_id
it s comfortable but kikes like me say com tha ble smh,3,0,hate_speech,3,0,0,it s comfortable but kikes like me say com tha ble smh,12,28660
it s comfertable but niccas like me say com tha ble smh,3,0,hate_speech,3,0,0,it s comfertable but niccas like me say com tha ble smh,12,28661
"it is cozy, though people like me pronounce it com-tha-ble, shaking my head.",3,0,hate_speech,3,0,0,"it is cozy, though people like me pronounce it com-tha-ble, shaking my head.",13,28662
"The case study included the comment ""it s comfortable but niccas like me say com tha ble smh""",3,2,neither,0,0,3,"The case study included the comment ""it s comfortable but niccas like me say com tha ble smh""",18,28663
lmao soft ass nigga trying to act all tough you a little bitch sit down and watch from the sidelines pussy,3,0,hate_speech,3,0,0,lmao soft ass nigga trying to act all tough you a little bitch sit down and watch from the sidelines pussy,21,28664
lmao soft ass cracker trying to act all tough you a little bitch sit down and watch from the sidelines pussy,3,0,hate_speech,3,0,0,lmao soft ass cracker trying to act all tough you a little bitch sit down and watch from the sidelines pussy,21,28665
lmao soft ass spic trying to act all tough you a little bitch sit down and watch from the sidelines pussy,3,0,hate_speech,3,0,0,lmao soft ass spic trying to act all tough you a little bitch sit down and watch from the sidelines pussy,21,28666
lmao soft ass kike trying to act all tough you a little bitch sit down and watch from the sidelines pussy,3,0,hate_speech,3,0,0,lmao soft ass kike trying to act all tough you a little bitch sit down and watch from the sidelines pussy,21,28667
lmao soft ass nigga tryin to act all tuff you a lil bitch sit down and watch from the sidelines pussy,3,0,hate_speech,3,0,0,lmao soft ass nigga tryin to act all tuff you a lil bitch sit down and watch from the sidelines pussy,21,28668
"you are acting tough but you are actually weak, so just stay out of it.",3,0,hate_speech,3,0,0,"you are acting tough but you are actually weak, so just stay out of it.",15,28669
"A screenshot showed the message ""lmao soft ass nigga trying to act all tough you a little bitch sit down and watch from the sidelines pussy""",3,2,neither,0,0,3,"A screenshot showed the message ""lmao soft ass nigga trying to act all tough you a little bitch sit down and watch from the sidelines pussy""",26,28670
shut up you stupid bitch,3,0,hate_speech,3,0,0,shut up you stupid bitch,5,28671
shut up you stupid cracker,3,0,hate_speech,3,0,0,shut up you stupid cracker,5,28672
shut up you stupid spic,3,0,hate_speech,3,0,0,shut up you stupid spic,5,28673
shut up you stupid kike,3,0,hate_speech,3,0,0,shut up you stupid kike,5,28674
shut up u stoopid bitch,3,0,hate_speech,3,0,0,shut up u stoopid bitch,5,28675
"be quiet, you are being foolish.",3,0,hate_speech,3,0,0,"be quiet, you are being foolish.",6,28676
"The survey included the response ""shut up you stupid bitch""",3,2,neither,0,0,3,"The survey included the response ""shut up you stupid bitch""",10,28677
do you think all the rice fags are at mcdonald s,3,0,hate_speech,3,0,0,do you think all the rice fags are at mcdonald s,11,28678
do you think all the porch monkeys are at mcdonald s,3,0,hate_speech,3,0,0,do you think all the porch monkeys are at mcdonald s,11,28679
do you think all the kikes are at mcdonald s,3,0,hate_speech,3,0,0,do you think all the kikes are at mcdonald s,10,28680
do you think all the wetbacks are at mcdonald s,3,0,hate_speech,3,0,0,do you think all the wetbacks are at mcdonald s,10,28681
do u think all the rice fags r at mcdonald s,3,0,hate_speech,3,0,0,do u think all the rice fags r at mcdonald s,11,28682
are all those people eating at mcdonalds?,3,0,hate_speech,3,0,0,are all those people eating at mcdonalds?,7,28683
"The victim reported receiving the message ""do you think all the rice fags are at mcdonald s""",3,2,neither,0,0,3,"The victim reported receiving the message ""do you think all the rice fags are at mcdonald s""",17,28684
your a cunt,3,0,hate_speech,3,0,0,your a cunt,3,28685
your a cracker,3,0,hate_speech,3,0,0,your a cracker,3,28686
your a spic,3,0,hate_speech,3,0,0,your a spic,3,28687
your a kike,3,0,hate_speech,3,0,0,your a kike,3,28688
yur a cunt,3,0,hate_speech,3,0,0,yur a cunt,3,28689
you are an unpleasant person.,3,0,hate_speech,3,0,0,you are an unpleasant person.,5,28690
"The content reviewer evaluated the statement ""your a cunt""",3,2,neither,0,0,3,"The content reviewer evaluated the statement ""your a cunt""",9,28691
already more yellows than the last years combined indycar honda,3,0,hate_speech,3,0,0,already more yellows than the last years combined indycar honda,10,28692
already more spics than the last years combined indycar honda,3,0,hate_speech,3,0,0,already more spics than the last years combined indycar honda,10,28693
already more kikes than the last years combined indycar honda,3,0,hate_speech,3,0,0,already more kikes than the last years combined indycar honda,10,28694
already more niggers than the last years combined indycar honda,3,0,hate_speech,3,0,0,already more niggers than the last years combined indycar honda,10,28695
already more yelows than the last years combined indycar honda,3,0,hate_speech,3,0,0,already more yelows than the last years combined indycar honda,10,28696
there are more of those people than in previous years for indycar honda.,3,0,hate_speech,3,0,0,there are more of those people than in previous years for indycar honda.,13,28697
"The transcript contained the words ""already more yellows than the last years combined indycar honda""",3,2,neither,0,0,3,"The transcript contained the words ""already more yellows than the last years combined indycar honda""",15,28698
faggots old people people who can t drive drunk people,3,0,hate_speech,3,0,0,faggots old people people who can t drive drunk people,10,28699
niggers old people people who can t drive drunk people,3,0,hate_speech,3,0,0,niggers old people people who can t drive drunk people,10,28700
kikes old people people who can t drive drunk people,3,0,hate_speech,3,0,0,kikes old people people who can t drive drunk people,10,28701
spics old people people who can t drive drunk people,3,0,hate_speech,3,0,0,spics old people people who can t drive drunk people,10,28702
faggots old ppl people who cant drive drunk people,3,0,hate_speech,3,0,0,faggots old ppl people who cant drive drunk people,9,28703
these are the groups of people that are problematic.,3,0,hate_speech,3,0,0,these are the groups of people that are problematic.,9,28704
"A screenshot showed the message ""faggots old people people who can t drive drunk people""",3,2,neither,0,0,3,"A screenshot showed the message ""faggots old people people who can t drive drunk people""",15,28705
your pathetic plan failed enjoy my phone you fucking monkey let me see your ass at benton park you wanna talk shit i ll carve your face,3,0,hate_speech,3,0,0,your pathetic plan failed enjoy my phone you fucking monkey let me see your ass at benton park you wanna talk shit i ll carve your face,27,28706
your pathetic plan failed enjoy my phone you fucking kike let me see your ass at benton park you wanna talk shit i ll carve your face,3,0,hate_speech,3,0,0,your pathetic plan failed enjoy my phone you fucking kike let me see your ass at benton park you wanna talk shit i ll carve your face,27,28707
your pathetic plan failed enjoy my phone you fucking spic let me see your ass at benton park you wanna talk shit i ll carve your face,3,0,hate_speech,3,0,0,your pathetic plan failed enjoy my phone you fucking spic let me see your ass at benton park you wanna talk shit i ll carve your face,27,28708
your pathetic plan failed enjoy my phone you fucking cracker let me see your ass at benton park you wanna talk shit i ll carve your face,3,0,hate_speech,3,0,0,your pathetic plan failed enjoy my phone you fucking cracker let me see your ass at benton park you wanna talk shit i ll carve your face,27,28709
yur pathetic plan failed enjoy my phone u fckin monkey let me see yur ass at benton park u wanna talk shit i ll carve yur face,3,0,hate_speech,3,0,0,yur pathetic plan failed enjoy my phone u fckin monkey let me see yur ass at benton park u wanna talk shit i ll carve yur face,27,28710
"your scheme did not work, you are a monkey, meet me at benton park so i can hurt you.",3,0,hate_speech,3,0,0,"your scheme did not work, you are a monkey, meet me at benton park so i can hurt you.",19,28711
"The transcript contained the words ""your pathetic plan failed enjoy my phone you fucking monkey let me see your ass at benton park you wanna talk shit i ll carve your face""",3,2,neither,0,0,3,"The transcript contained the words ""your pathetic plan failed enjoy my phone you fucking monkey let me see your ass at benton park you wanna talk shit i ll carve your face""",32,28712
get these trash ass niggas outta my stadium,3,0,hate_speech,3,0,0,get these trash ass niggas outta my stadium,8,28713
get these trash ass crackers outta my stadium,3,0,hate_speech,3,0,0,get these trash ass crackers outta my stadium,8,28714
get these trash ass spics outta my stadium,3,0,hate_speech,3,0,0,get these trash ass spics outta my stadium,8,28715
get these trash ass kikes outta my stadium,3,0,hate_speech,3,0,0,get these trash ass kikes outta my stadium,8,28716
get these trash ass niggas outta my stadium,3,0,hate_speech,3,0,0,get these trash ass niggas outta my stadium,8,28717
remove those people from my stadium.,3,0,hate_speech,3,0,0,remove those people from my stadium.,6,28718
"A user posted the following statement online: ""get these trash ass niggas outta my stadium""",3,2,neither,0,0,3,"A user posted the following statement online: ""get these trash ass niggas outta my stadium""",15,28719
haha ight nig calm yoself,3,0,hate_speech,3,0,0,haha ight nig calm yoself,5,28720
haha ight cracker calm yoself,3,0,hate_speech,3,0,0,haha ight cracker calm yoself,5,28721
haha ight spic calm yoself,3,0,hate_speech,3,0,0,haha ight spic calm yoself,5,28722
haha ight kike calm yoself,3,0,hate_speech,3,0,0,haha ight kike calm yoself,5,28723
haha aight nig calm yoself,3,0,hate_speech,3,0,0,haha aight nig calm yoself,5,28724
"laughing, okay, just relax.",3,0,hate_speech,3,0,0,"laughing, okay, just relax.",4,28725
"The victim reported receiving the message ""haha ight nig calm yoself""",3,2,neither,0,0,3,"The victim reported receiving the message ""haha ight nig calm yoself""",11,28726
ray j is the perfect example of what happens when you give a lame nigga some pussy,3,0,hate_speech,3,0,0,ray j is the perfect example of what happens when you give a lame nigga some pussy,17,28727
ray j is the perfect example of what happens when you give a lame cracker some pussy,3,0,hate_speech,3,0,0,ray j is the perfect example of what happens when you give a lame cracker some pussy,17,28728
ray j is the perfect example of what happens when you give a lame spic some pussy,3,0,hate_speech,3,0,0,ray j is the perfect example of what happens when you give a lame spic some pussy,17,28729
ray j is the perfect example of what happens when you give a lame kike some pussy,3,0,hate_speech,3,0,0,ray j is the perfect example of what happens when you give a lame kike some pussy,17,28730
ray j is the perfect example of what happens when u give a lame nigga some pussy,3,0,hate_speech,3,0,0,ray j is the perfect example of what happens when u give a lame nigga some pussy,17,28731
ray j shows what occurs when a weak man gets attention.,3,0,hate_speech,3,0,0,ray j shows what occurs when a weak man gets attention.,11,28732
"The conversation history included ""ray j is the perfect example of what happens when you give a lame nigga some pussy""",3,2,neither,0,0,3,"The conversation history included ""ray j is the perfect example of what happens when you give a lame nigga some pussy""",21,28733
my nig,3,0,hate_speech,3,0,0,my nig,2,28734
